,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_MADE_FLAG
246,Above the Break 3,Center(C),26,-58,254,0
247,In The Paint (Non-RA),Center(C),6,59,23,0
248,Above the Break 3,Right Side Center(RC),26,106,246,1
249,Above the Break 3,Right Side Center(RC),27,105,256,1
250,Above the Break 3,Right Side Center(RC),27,93,261,0
251,Right Corner 3,Right Side(R),23,232,43,1
252,Restricted Area,Center(C),1,2,10,1
253,Restricted Area,Center(C),3,-14,29,0
254,Restricted Area,Center(C),1,-1,12,1
255,Above the Break 3,Center(C),28,-62,274,0
256,Restricted Area,Center(C),1,3,13,1
257,Above the Break 3,Right Side Center(RC),26,98,241,0
258,Restricted Area,Center(C),1,9,15,1
259,Above the Break 3,Right Side Center(RC),24,216,109,1
260,Restricted Area,Center(C),2,-6,21,0
261,In The Paint (Non-RA),Center(C),6,-30,54,0
262,In The Paint (Non-RA),Right Side(R),13,71,112,0
263,Above the Break 3,Right Side Center(RC),24,138,208,0
264,Restricted Area,Center(C),0,0,0,1
265,Restricted Area,Center(C),0,2,4,0
266,Restricted Area,Center(C),0,-2,5,1
267,Above the Break 3,Right Side Center(RC),25,183,174,0
268,Above the Break 3,Center(C),26,-20,262,0
269,Restricted Area,Center(C),3,29,12,0
270,Above the Break 3,Center(C),26,23,260,1
271,Above the Break 3,Right Side Center(RC),26,197,182,1
272,Above the Break 3,Right Side Center(RC),26,155,213,1
273,Above the Break 3,Right Side Center(RC),25,147,210,1
274,Above the Break 3,Right Side Center(RC),25,137,218,1
275,Restricted Area,Center(C),0,0,0,1
276,Above the Break 3,Left Side Center(LC),27,-186,199,1
277,Restricted Area,Center(C),0,0,0,0
278,Restricted Area,Center(C),3,31,10,1
279,Restricted Area,Center(C),3,11,31,1
280,Above the Break 3,Left Side Center(LC),23,-221,89,1
281,Above the Break 3,Right Side Center(RC),26,158,213,0
282,Above the Break 3,Left Side Center(LC),26,-161,207,1
283,In The Paint (Non-RA),Center(C),6,-57,22,0
284,Restricted Area,Center(C),2,11,27,1
285,Above the Break 3,Right Side Center(RC),25,161,194,1
286,Above the Break 3,Right Side Center(RC),25,190,176,0
287,Restricted Area,Center(C),2,16,17,1
288,Restricted Area,Center(C),3,-23,23,0
289,In The Paint (Non-RA),Center(C),5,55,7,0
290,Above the Break 3,Right Side Center(RC),27,147,232,0
291,Restricted Area,Center(C),3,-36,6,1
292,Above the Break 3,Center(C),25,70,245,0
293,Restricted Area,Center(C),0,0,0,1
294,Above the Break 3,Left Side Center(LC),25,-188,168,0
295,Left Corner 3,Left Side(L),23,-232,-16,0
296,Restricted Area,Center(C),3,20,25,1
297,Restricted Area,Center(C),1,2,11,0
298,Restricted Area,Center(C),0,0,0,1
299,Above the Break 3,Right Side Center(RC),25,82,246,1
300,Right Corner 3,Right Side(R),23,228,40,0
301,Restricted Area,Center(C),2,17,17,1
302,Mid-Range,Right Side(R),16,142,78,0
303,Above the Break 3,Left Side Center(LC),24,-220,105,0
304,Mid-Range,Center(C),16,45,159,1
305,In The Paint (Non-RA),Right Side(R),8,79,30,1
306,Mid-Range,Right Side(R),14,104,95,0
307,Restricted Area,Center(C),0,0,0,0
308,Restricted Area,Center(C),0,0,0,1
309,Restricted Area,Center(C),0,0,0,1
310,In The Paint (Non-RA),Center(C),7,-35,68,1
311,Restricted Area,Center(C),0,0,0,0
312,Restricted Area,Center(C),0,0,0,1
313,Above the Break 3,Right Side Center(RC),26,167,205,0
314,Restricted Area,Center(C),0,0,0,0
315,Above the Break 3,Left Side Center(LC),27,-159,226,1
316,Above the Break 3,Right Side Center(RC),26,112,238,1
317,In The Paint (Non-RA),Center(C),4,10,47,1
318,Above the Break 3,Left Side Center(LC),26,-174,200,0
319,Mid-Range,Right Side(R),20,206,25,1
320,Above the Break 3,Right Side Center(RC),25,120,221,1
321,Above the Break 3,Center(C),25,2,259,0
322,Restricted Area,Center(C),2,8,22,1
323,In The Paint (Non-RA),Center(C),9,18,95,0
324,Above the Break 3,Left Side Center(LC),25,-125,221,0
325,In The Paint (Non-RA),Center(C),5,16,50,1
326,Restricted Area,Center(C),2,29,-1,1
327,In The Paint (Non-RA),Center(C),7,16,72,1
328,Above the Break 3,Left Side Center(LC),27,-176,210,0
329,Restricted Area,Center(C),2,11,25,0
330,Above the Break 3,Right Side Center(RC),25,161,201,0
331,Above the Break 3,Right Side Center(RC),25,132,215,1
332,Above the Break 3,Right Side Center(RC),24,120,218,1
333,Above the Break 3,Right Side Center(RC),25,143,210,0
334,Restricted Area,Center(C),1,-3,10,1
335,Restricted Area,Center(C),2,17,15,1
336,Above the Break 3,Center(C),25,-27,256,1
337,Restricted Area,Center(C),2,16,24,1
338,Above the Break 3,Center(C),27,-58,273,0
339,Right Corner 3,Right Side(R),23,222,75,0
340,Above the Break 3,Right Side Center(RC),26,90,246,0
341,Restricted Area,Center(C),1,-12,15,1
342,Restricted Area,Center(C),2,13,23,1
343,Restricted Area,Center(C),3,-2,32,1
344,Above the Break 3,Right Side Center(RC),27,119,244,1
345,Above the Break 3,Center(C),27,31,270,1
346,Restricted Area,Center(C),3,35,13,0
347,Restricted Area,Center(C),0,0,0,1
348,Restricted Area,Center(C),0,0,0,1
349,Right Corner 3,Right Side(R),23,236,26,0
350,Restricted Area,Center(C),3,31,21,1
351,Restricted Area,Center(C),1,-14,5,1
352,Restricted Area,Center(C),1,19,4,1
353,Restricted Area,Center(C),1,-10,13,1
354,Above the Break 3,Right Side Center(RC),25,89,240,1
355,Above the Break 3,Center(C),25,19,253,1
356,Restricted Area,Center(C),3,-30,20,0
357,In The Paint (Non-RA),Center(C),5,20,48,1
358,In The Paint (Non-RA),Center(C),5,29,48,1
359,In The Paint (Non-RA),Center(C),4,41,21,0
360,Above the Break 3,Right Side Center(RC),26,107,245,0
361,Restricted Area,Center(C),2,-25,-1,1
362,Above the Break 3,Center(C),25,-74,247,0
363,Restricted Area,Center(C),1,-4,10,1
364,Above the Break 3,Left Side Center(LC),25,-227,114,0
365,Restricted Area,Center(C),2,3,21,0
366,Restricted Area,Center(C),3,8,31,0
367,Restricted Area,Center(C),2,6,20,1
368,Restricted Area,Center(C),1,9,17,0
369,Restricted Area,Center(C),2,21,18,0
370,Restricted Area,Center(C),0,-5,5,1
371,Restricted Area,Center(C),0,-1,4,1
372,Above the Break 3,Left Side Center(LC),25,-89,239,0
373,Restricted Area,Center(C),1,14,-4,1
374,Restricted Area,Center(C),1,-14,4,0
375,Above the Break 3,Left Side Center(LC),26,-89,247,1
376,Above the Break 3,Center(C),26,20,261,0
377,Restricted Area,Center(C),2,7,19,1
378,Restricted Area,Center(C),1,9,5,1
379,Above the Break 3,Center(C),25,30,256,0
380,Restricted Area,Center(C),1,12,10,1
381,Restricted Area,Center(C),1,-11,6,1
382,Above the Break 3,Right Side Center(RC),26,141,226,0
383,Restricted Area,Center(C),2,16,25,1
384,Restricted Area,Center(C),2,19,16,0
385,Restricted Area,Center(C),1,-16,9,0
386,Restricted Area,Center(C),1,16,9,1
387,Restricted Area,Center(C),1,6,17,0
388,Restricted Area,Center(C),1,11,3,1
389,Above the Break 3,Center(C),26,44,258,1
390,Restricted Area,Center(C),2,-6,25,1
391,Restricted Area,Center(C),1,19,5,1
392,Above the Break 3,Center(C),26,-18,264,0
393,Restricted Area,Center(C),0,0,0,1
394,Restricted Area,Center(C),3,3,32,0
395,Right Corner 3,Right Side(R),22,228,20,0
396,Restricted Area,Center(C),2,6,20,1
397,Restricted Area,Center(C),2,19,7,1
398,Restricted Area,Center(C),1,10,1,1
399,Above the Break 3,Left Side Center(LC),26,-91,245,1
400,Above the Break 3,Left Side Center(LC),25,-212,147,1
401,Restricted Area,Center(C),3,-27,16,1
402,Mid-Range,Center(C),16,-31,161,0
403,Above the Break 3,Center(C),25,-32,248,0
404,In The Paint (Non-RA),Center(C),4,47,17,1
405,Restricted Area,Center(C),2,-19,13,0
406,Mid-Range,Left Side Center(LC),20,-112,169,0
407,In The Paint (Non-RA),Center(C),4,40,13,1
408,Above the Break 3,Right Side Center(RC),25,217,143,1
409,Left Corner 3,Left Side(L),23,-234,-7,0
410,Restricted Area,Center(C),0,0,0,1
411,Mid-Range,Left Side Center(LC),18,-132,125,0
412,Above the Break 3,Left Side Center(LC),25,-188,172,0
413,Above the Break 3,Left Side Center(LC),26,-123,230,0
414,Above the Break 3,Right Side Center(RC),25,119,229,0
415,Right Corner 3,Right Side(R),23,233,12,0
416,In The Paint (Non-RA),Center(C),6,13,63,0
417,Restricted Area,Center(C),1,19,-1,0
418,Restricted Area,Center(C),2,-6,26,1
419,Above the Break 3,Center(C),26,57,256,0
420,Restricted Area,Center(C),0,0,0,0
421,Mid-Range,Right Side(R),15,155,36,1
422,Right Corner 3,Right Side(R),24,234,72,0
423,Restricted Area,Center(C),0,0,0,0
424,Restricted Area,Center(C),2,-22,6,1
425,Above the Break 3,Left Side Center(LC),25,-122,229,0
426,Restricted Area,Center(C),3,25,20,0
427,Restricted Area,Center(C),2,25,10,1
428,Above the Break 3,Left Side Center(LC),26,-183,189,0
429,Above the Break 3,Right Side Center(RC),26,134,223,0
430,Restricted Area,Center(C),1,15,4,1
431,Above the Break 3,Center(C),26,55,257,1
432,Restricted Area,Center(C),1,-5,12,1
433,Above the Break 3,Left Side Center(LC),26,-98,243,0
434,In The Paint (Non-RA),Center(C),4,46,17,1
435,Restricted Area,Center(C),0,0,0,1
436,Restricted Area,Center(C),0,0,0,1
437,Right Corner 3,Right Side(R),23,235,-4,1
438,Above the Break 3,Left Side Center(LC),24,-155,195,0
439,Above the Break 3,Right Side Center(RC),25,187,171,0
440,In The Paint (Non-RA),Center(C),5,35,46,0
441,Above the Break 3,Right Side Center(RC),25,79,243,0
442,Restricted Area,Center(C),2,18,15,1
443,Above the Break 3,Left Side Center(LC),25,-213,149,1
444,Above the Break 3,Left Side Center(LC),26,-192,184,0
445,Restricted Area,Center(C),1,-8,10,1
446,Above the Break 3,Right Side Center(RC),24,159,190,0
447,Restricted Area,Center(C),0,0,0,1
448,Above the Break 3,Right Side Center(RC),24,153,195,1
449,Above the Break 3,Right Side Center(RC),25,134,222,0
450,Restricted Area,Center(C),0,-5,1,0
451,Above the Break 3,Left Side Center(LC),25,-107,231,0
452,Restricted Area,Center(C),1,13,11,0
453,Above the Break 3,Left Side Center(LC),25,-147,213,1
454,Restricted Area,Center(C),3,36,4,0
455,Restricted Area,Center(C),2,25,1,1
456,Above the Break 3,Right Side Center(RC),25,172,183,0
457,Above the Break 3,Left Side Center(LC),26,-163,207,0
458,Above the Break 3,Center(C),27,-30,269,0
459,In The Paint (Non-RA),Center(C),7,78,-8,0
460,Left Corner 3,Left Side(L),22,-228,23,0
461,Above the Break 3,Left Side Center(LC),25,-220,122,0
462,In The Paint (Non-RA),Center(C),6,-18,58,0
463,Above the Break 3,Left Side Center(LC),26,-91,245,0
464,In The Paint (Non-RA),Center(C),5,-51,-25,0
465,Above the Break 3,Left Side Center(LC),25,-152,210,1
466,Above the Break 3,Right Side Center(RC),25,99,231,0
467,Restricted Area,Center(C),2,-11,26,1
468,Restricted Area,Center(C),1,13,4,1
469,Mid-Range,Right Side(R),17,171,10,1
470,Above the Break 3,Center(C),25,-72,249,1
471,Above the Break 3,Left Side Center(LC),26,-138,226,0
472,In The Paint (Non-RA),Center(C),5,47,25,0
473,Restricted Area,Center(C),2,-19,12,1
474,Restricted Area,Center(C),2,-20,20,0
475,Above the Break 3,Left Side Center(LC),25,-198,167,0
476,Restricted Area,Center(C),3,26,20,1
477,Restricted Area,Center(C),3,-28,27,0
478,In The Paint (Non-RA),Left Side(L),11,-62,100,1
479,Restricted Area,Center(C),0,0,0,1
480,Restricted Area,Center(C),2,14,25,1
481,Above the Break 3,Left Side Center(LC),26,-221,141,0
482,Restricted Area,Center(C),2,24,16,0
483,Right Corner 3,Right Side(R),23,232,56,0
484,Above the Break 3,Center(C),25,-36,251,0
485,Restricted Area,Center(C),2,2,29,1
486,Restricted Area,Center(C),0,0,6,1
487,Mid-Range,Left Side Center(LC),16,-81,140,0
488,Restricted Area,Center(C),0,-2,8,1
489,Above the Break 3,Center(C),26,45,261,1
490,Above the Break 3,Right Side Center(RC),26,191,177,0
491,Restricted Area,Center(C),1,18,-1,0
492,Above the Break 3,Left Side Center(LC),26,-117,243,0
493,Restricted Area,Center(C),0,-2,0,0
494,Above the Break 3,Left Side Center(LC),26,-192,180,0
495,Above the Break 3,Right Side Center(RC),25,158,204,0
496,Restricted Area,Center(C),1,-11,10,1
497,Above the Break 3,Right Side Center(RC),25,163,199,0
498,Restricted Area,Center(C),1,-4,11,1
499,Restricted Area,Center(C),3,30,6,0
500,Restricted Area,Center(C),1,18,0,1
501,Restricted Area,Center(C),1,-13,10,0
502,Restricted Area,Center(C),1,-8,18,1
503,Right Corner 3,Right Side(R),23,236,25,1
504,Above the Break 3,Left Side Center(LC),24,-230,91,0
505,Restricted Area,Center(C),0,0,0,1
506,Above the Break 3,Right Side Center(RC),25,189,168,0
507,Restricted Area,Center(C),2,-6,26,1
508,Above the Break 3,Left Side Center(LC),25,-102,236,0
509,Right Corner 3,Right Side(R),23,231,50,0
510,Restricted Area,Center(C),0,0,0,1
511,Above the Break 3,Right Side Center(RC),25,197,162,1
512,In The Paint (Non-RA),Center(C),8,-3,85,1
513,Above the Break 3,Center(C),26,-15,262,0
514,Above the Break 3,Right Side Center(RC),24,143,204,0
515,Above the Break 3,Left Side Center(LC),24,-116,219,1
516,Above the Break 3,Left Side Center(LC),26,-209,162,0
517,Restricted Area,Center(C),2,-9,26,1
518,Restricted Area,Center(C),2,16,20,1
519,Restricted Area,Center(C),0,0,0,0
520,Mid-Range,Left Side(L),21,-216,11,0
521,Restricted Area,Center(C),3,-32,20,1
522,Above the Break 3,Center(C),27,-43,269,0
523,Restricted Area,Center(C),2,5,22,1
524,Above the Break 3,Left Side Center(LC),25,-181,186,1
525,Above the Break 3,Left Side Center(LC),25,-190,170,0
526,Restricted Area,Center(C),0,0,0,1
527,Restricted Area,Center(C),2,-6,26,1
528,Above the Break 3,Left Side Center(LC),25,-119,225,1
529,Above the Break 3,Left Side Center(LC),26,-172,207,1
530,Mid-Range,Center(C),17,53,164,1
531,Right Corner 3,Right Side(R),24,242,11,0
532,Above the Break 3,Left Side Center(LC),28,-171,226,1
533,Above the Break 3,Right Side Center(RC),25,174,180,0
534,Restricted Area,Center(C),0,0,0,0
535,Restricted Area,Center(C),0,0,0,0
536,Restricted Area,Center(C),0,0,0,0
537,Above the Break 3,Left Side Center(LC),26,-143,220,1
538,Restricted Area,Center(C),2,-26,8,1
539,Left Corner 3,Left Side(L),23,-222,72,1
540,Right Corner 3,Right Side(R),23,238,-4,0
541,Mid-Range,Center(C),21,21,209,0
542,Restricted Area,Center(C),3,36,4,1
543,Restricted Area,Center(C),2,18,22,1
544,Restricted Area,Center(C),0,0,0,0
545,Restricted Area,Center(C),2,24,5,1
546,Above the Break 3,Left Side Center(LC),25,-221,118,0
547,In The Paint (Non-RA),Center(C),5,51,13,0
548,Above the Break 3,Left Side Center(LC),25,-190,169,0
549,Above the Break 3,Center(C),27,-17,279,0
550,Above the Break 3,Left Side Center(LC),25,-225,118,0
551,In The Paint (Non-RA),Center(C),7,67,21,1
552,Mid-Range,Right Side(R),13,136,8,0
553,In The Paint (Non-RA),Right Side(R),8,55,63,0
554,Above the Break 3,Center(C),24,-30,245,0
555,Above the Break 3,Right Side Center(RC),25,153,209,1
556,Above the Break 3,Left Side Center(LC),27,-118,243,0
557,Restricted Area,Center(C),3,-9,29,1
558,Right Corner 3,Right Side(R),23,237,13,0
559,Above the Break 3,Left Side Center(LC),26,-133,226,1
0,Restricted Area,Center(C),3,19,29,1
1,In The Paint (Non-RA),Center(C),4,32,25,0
2,Restricted Area,Center(C),0,2,9,1
3,Restricted Area,Center(C),2,23,8,0
4,Restricted Area,Center(C),1,2,10,0
5,Restricted Area,Center(C),0,-2,1,1
6,Restricted Area,Center(C),1,3,16,1
7,Above the Break 3,Right Side Center(RC),29,185,230,0
8,Restricted Area,Center(C),0,0,0,1
9,Restricted Area,Center(C),1,-6,-17,0
10,Restricted Area,Center(C),1,-3,11,1
11,Restricted Area,Center(C),2,9,28,0
12,Above the Break 3,Left Side Center(LC),25,-193,166,1
13,Restricted Area,Center(C),1,7,9,0
14,Restricted Area,Center(C),1,-5,15,1
15,Restricted Area,Center(C),3,22,25,0
16,Restricted Area,Center(C),3,9,29,1
17,Restricted Area,Center(C),2,16,24,1
18,Above the Break 3,Left Side Center(LC),25,-152,203,1
19,Restricted Area,Center(C),2,-20,10,0
20,Restricted Area,Center(C),1,3,16,1
21,Restricted Area,Center(C),1,-11,2,1
22,In The Paint (Non-RA),Center(C),7,-66,31,0
23,Restricted Area,Center(C),0,-2,0,1
24,Left Corner 3,Left Side(L),23,-236,39,0
25,Above the Break 3,Left Side Center(LC),25,-161,200,0
26,Restricted Area,Center(C),0,0,0,0
27,Restricted Area,Center(C),0,3,5,1
28,Above the Break 3,Center(C),26,-2,262,1
29,Right Corner 3,Right Side(R),24,231,81,0
30,Restricted Area,Center(C),1,-5,15,0
31,Above the Break 3,Center(C),24,-55,242,1
32,In The Paint (Non-RA),Center(C),4,43,8,0
33,Left Corner 3,Left Side(L),22,-228,27,1
34,Left Corner 3,Left Side(L),23,-223,79,0
35,Restricted Area,Center(C),1,18,4,1
36,Restricted Area,Center(C),1,7,9,1
37,Restricted Area,Center(C),1,5,11,1
38,Above the Break 3,Right Side Center(RC),25,152,208,1
39,In The Paint (Non-RA),Left Side(L),8,-57,59,0
40,Restricted Area,Center(C),0,0,0,1
41,Restricted Area,Center(C),0,5,2,1
42,Above the Break 3,Left Side Center(LC),25,-199,164,1
43,Restricted Area,Center(C),1,-9,-13,1
44,In The Paint (Non-RA),Left Side(L),10,-54,92,1
45,Above the Break 3,Right Side Center(RC),25,120,227,0
46,Restricted Area,Center(C),3,5,37,1
47,Restricted Area,Center(C),2,5,20,1
48,Left Corner 3,Left Side(L),23,-235,31,0
49,In The Paint (Non-RA),Center(C),4,-13,47,0
50,Restricted Area,Center(C),2,8,20,1
51,Restricted Area,Center(C),0,5,2,1
52,In The Paint (Non-RA),Center(C),7,-12,69,1
53,Restricted Area,Center(C),1,-2,10,1
54,Right Corner 3,Right Side(R),23,231,63,1
55,Left Corner 3,Left Side(L),24,-234,72,0
56,Restricted Area,Center(C),2,-3,25,1
57,Restricted Area,Center(C),0,-1,-4,1
58,Restricted Area,Center(C),1,3,11,1
59,In The Paint (Non-RA),Center(C),5,-18,47,1
60,Left Corner 3,Left Side(L),24,-228,86,0
61,In The Paint (Non-RA),Center(C),6,15,59,0
62,Restricted Area,Center(C),3,-1,31,0
63,Above the Break 3,Left Side Center(LC),25,-93,238,0
64,Restricted Area,Center(C),0,-2,8,0
65,Above the Break 3,Left Side Center(LC),28,-143,248,0
66,Mid-Range,Left Side(L),8,-81,23,1
67,In The Paint (Non-RA),Center(C),4,42,10,1
68,Restricted Area,Center(C),2,-22,4,1
69,Restricted Area,Center(C),1,-4,-11,1
70,Above the Break 3,Right Side Center(RC),26,135,230,0
71,Restricted Area,Center(C),1,13,4,1
72,In The Paint (Non-RA),Center(C),5,12,50,0
73,Mid-Range,Right Side Center(RC),19,70,186,0
74,Restricted Area,Center(C),3,-20,26,1
75,Restricted Area,Center(C),3,-14,36,1
76,Restricted Area,Center(C),2,-27,-8,1
77,Above the Break 3,Left Side Center(LC),24,-193,152,0
78,In The Paint (Non-RA),Center(C),4,14,42,1
79,In The Paint (Non-RA),Left Side(L),9,-55,75,0
80,Restricted Area,Center(C),3,-35,14,1
81,Above the Break 3,Right Side Center(RC),25,123,222,0
82,Restricted Area,Center(C),2,-21,1,1
83,In The Paint (Non-RA),Right Side(R),8,71,52,0
84,Mid-Range,Right Side(R),12,129,-1,0
85,In The Paint (Non-RA),Right Side(R),10,62,89,0
86,Above the Break 3,Left Side Center(LC),25,-187,178,0
87,In The Paint (Non-RA),Center(C),4,-16,44,1
88,Left Corner 3,Left Side(L),22,-226,22,1
89,In The Paint (Non-RA),Center(C),4,46,5,0
90,In The Paint (Non-RA),Center(C),4,47,16,1
91,In The Paint (Non-RA),Center(C),4,-33,29,0
92,Restricted Area,Center(C),3,33,15,1
93,Mid-Range,Right Side Center(RC),20,66,197,0
94,In The Paint (Non-RA),Center(C),7,11,77,0
95,Restricted Area,Center(C),0,-9,3,1
96,Restricted Area,Center(C),1,-5,17,1
97,In The Paint (Non-RA),Center(C),5,55,6,0
98,Restricted Area,Center(C),3,24,25,0
99,Restricted Area,Center(C),0,0,0,1
100,Restricted Area,Center(C),1,16,0,1
101,Restricted Area,Center(C),0,-3,4,1
102,Above the Break 3,Right Side Center(RC),26,107,238,0
103,Above the Break 3,Right Side Center(RC),25,165,196,0
104,Left Corner 3,Left Side(L),22,-226,-22,0
105,Restricted Area,Center(C),0,6,7,0
106,Restricted Area,Center(C),0,0,0,0
107,Restricted Area,Center(C),1,15,2,0
108,Restricted Area,Center(C),0,0,0,0
109,Restricted Area,Center(C),3,31,18,1
110,Restricted Area,Center(C),2,27,12,0
111,In The Paint (Non-RA),Center(C),4,4,49,0
112,In The Paint (Non-RA),Center(C),4,11,44,0
113,Restricted Area,Center(C),0,0,0,1
114,Above the Break 3,Left Side Center(LC),25,-161,202,0
115,Restricted Area,Center(C),1,-10,6,1
116,Restricted Area,Center(C),2,-20,15,1
117,Restricted Area,Center(C),2,25,8,1
118,In The Paint (Non-RA),Center(C),4,-40,27,0
119,In The Paint (Non-RA),Center(C),4,-6,47,1
120,Mid-Range,Right Side Center(RC),19,157,115,0
121,Restricted Area,Center(C),2,-23,11,1
122,In The Paint (Non-RA),Center(C),7,-44,55,1
123,Left Corner 3,Left Side(L),23,-239,-13,0
124,In The Paint (Non-RA),Center(C),5,-49,34,1
125,Restricted Area,Center(C),1,17,5,1
126,Restricted Area,Center(C),3,20,24,1
127,Restricted Area,Center(C),2,-4,27,1
128,Restricted Area,Center(C),3,23,29,0
129,Restricted Area,Center(C),2,13,27,1
130,Right Corner 3,Right Side(R),23,230,1,0
131,Restricted Area,Center(C),2,21,15,1
132,Restricted Area,Center(C),3,24,22,1
